post_time,content
2021-07-17, 助樂 跌停 跌停 長榮 套牢網 時機 BR 貨櫃 雄長榮 陽明 萬海日 指數 震盪 投資 心情 海盜船 股價 波動 情況 股民 進場 日名 網友 留學 基金 長榮 套牢網 發文 求救 貼文 曝眾 網友 紛紛 關鍵 PoPTT 明日 長榮 脫手 少題 社次 存款 股票 長榮 狠狠 套牢 韭菜 賣掉 廢物 草莓 整天 BR Po 筆錢 留學 基金 購買 堆喊 反彈 前天 賣掉 現價 賣掉 明天 救救 誠懇 建議 貼文 網友 紛紛 留言 凱基 台北 慌手 萬海 留學 基金 股票 留學 覺悟 賣掉 輕鬆 辛苦 建議 波動 股票 反彈 機率 網友心 建議 開盤 掛跌停 建議 跌停 果急年錢 圈存關 開盤 建議 結束 痛苦 掛跌停 開盤 股票盤 撮合 賣掉 價格意 心理 煎熬 賠錢 賣掉 時間 點賣 原址
2021-07-17, 財富 日子 高築牆 廣積糧 投資 永遠 機心 急手 BR 急流勇退 持盈 保泰 BR 知足 樂年 郵輪日 旅遊 基隆港 貨櫃船 高雄港
2021-07-17, 財富 日子 高築牆 廣積糧 投資 永遠 機心 急手 BR 感恩 陽明 股海 驚異 BR 弟手 股票 BR 航運股 發表 太評 BR 元元 BR BR 元元 BR 祝福 BRBR 弟足 BR 詢問 關航運 未法 BR 謝謝
2021-07-17, 財富 日子 高築牆 廣積糧 投資 永遠 機心 急手 BR 感謝 分享 年月 陽明 查詢 陽明 前季 虧損 狀態 BR 投入 筆資金家 虧損 公司 確實 超解意志 聽討 航運股 賺錢 BR 信奉 長期 投資 短期 投機股 興趣 越越 投資 航運股 案例 試賭 BR 月次 進場 高點 漲幅 BR 航運股 信心 長抱 進進 少錢 ptt 航海王 robertshih 投資心 航運股 BR 台股益 估算 航運股 目標價 服力 BR 遺憾果 早點 文章 許進進 解事物 抱持 謙虛 態度 學習 知識 BR 長期 投資 短期 投機 賺錢法
2021-07-17, 長榮陽明萬海 航運 雄討 教位 前輩 BR 長陽 EPS 樂觀 估計 樂觀 股價 少落益倍 BR 前輩 主力 傻蛋拉 搞貨樣 接謂 目標價
2021-07-17, 長榮陽明萬海 航運 雄討串 放心 預估
2021-07-17, 悲傷 歌際 BR 沖波段 長投 說樣 東西 BR 重點 選股 選買 選賣點 BR 時間 軸位 時日月 BR BR 分析 時間 特性 操作式 BR 適合式 BR 時間 軸短 賺錢 BR 市場 標準 套身 限度量性 算覺 短線 賺錢 試點 試試 法樣 價差 賺股 息分 差樣 股息 價差 BR 操作 重點 選股 買賣 點重 點樣 技術 分析 分析 分析 賺錢 行辦法 BR 技術 分析 技術 分析 理解 技術 分析 技術 分析 技術 分析 BR 理解 分析 分析法 認知 期貨 選擇權樣 BR 台灣 期貨 夠量 毫重 心拉 期貨 BR 期貨 超低 稅賦 超低 避險 功拉 槓桿 BR 期貨 BR 笨手 笨腳 利刃 割利 刃手 工具 機率 踫踫 短線 沖警語 價值 股票 沖找 實值 價值 股票 沖樣 心情 誤判 理性 抉擇 市場 崩盤 BR 面貼股 航運 慧洋 算算 套牢 部位 押注 元慧洋 什 年 元益 價值 元元 終究 受傷 BR 元萬海陽明真普 行業 利潤 終究 位數 BR 台達電台 達電 現潑 套牢 明年 解套 BR 股票 短線 期貨 沖股 檢驗算 套牢 賠錢 機率 低選 投資 價值 成長性 股票量 高度 成長 股票 配息 賺回 套牢機 波段 BR
2021-07-17, 朋友 沈迷沖 股票 分析師 勸成 英雄 旺宏 確元 陽明 朋友 講樣 講樣 果年 疫情 機率 低價
2021-07-17, 陽明 周法 周航運雄法 BRhttpswwwyangmingcomfilesInvestorRelationsEBEBEBEECpdf 陽明 官法 簡報 檔板位 參考 次陽明 簡報法 BR 運量 情況 浮現 疫情 關係 港口 卸貨 效率 低運價 高漲 素運量足 運費 高漲 公司展 QQ 運價 高檔 明年 部份 公司 預估 明年 成長率 平空 間接 觀察 重點 觀察 SCFI 指數 漲跌 明月 營收 準記 明年月 附加 運費月 營收 SCFI 指數面 月平 報價 月平 報價 營收 現增 股票 預估 EPS 誇張 EPS 月塊 假設 現運價 EPS 股價 部份 保守點 估值 倍益 股價
2021-07-18, 陽明 周法 台驊 董事長 篇料 塞港 運量 附加費 補回 營收 成長 例算 營收 eps 元算 法算 負面 影響
2021-07-18, 週末 超盤 獲利 全數 厲害 海運 萬神
2021-07-18, and 技術 面騙 海運 次參 符合 系面 投機面 超狂 技術 面風 破浪 超級 刺激 賠錢 玩算 吃虧 生難機
2021-07-18, 家陽明 虧錢 股利 股市 Buy  Hold 長壽 損益
2021-07-18, 陽明 周法 EPS 重點
2021-07-18, 財富 日子 高築牆 廣積糧 投資 永遠 機心 急手 酸言 BR 研究 想法 BR 運價 跌年元 EPS 股價 賭博 BR 陸續 進場 景氣 循環股 目標價 太高 運價 需求 增加 提高 目標價 BR 陳飛龍 師算 法算 運價 跌元 EPS 元陽明信 心況 運價 BR 美國 庫存史 低點 美國 庫存 補年 庫存 資料 研究 信心 投資 賭博 BR未航運公司 明年 獲利 豐厚 股價 運力 聯盟 手牌
2021-07-18, 家陽明 虧錢 股利 陽明 隻生蛋 飼料 生機 跌元
2021-07-18, 家陽明 虧錢 股利 跌回 伏伏程 BR 早凱旋 高歌 口袋 財富 旁手 實戰 張嘴 BR 抱眼紅心酸 心態 窮輩子 希狗 準次 股神
2021-07-18, 家陽明 虧錢 股利 感謝 BR 仙女 姊姊 開釋 姊姊 廣告 BR 殺點 明天 漲天
2021-07-18, 長榮陽明萬海 航運 雄討 BRDIFMCD 明天 高樣
2021-07-18, 長榮 陽明 萬海 航運 雄討 長榮 波虧 補回 回檔 旺季 運價 高檔 禮拜 長榮 關雄法 股東 陸續 展開 股東 趨勢 陽明 賣壓
2021-07-19, 長榮陽明萬海 航運 雄討 BR 哲哲 財富
2021-07-19, 長榮陽明萬海 航運 雄討 BR 開盤 掛跌 停價 haha 說想
2021-07-19, 台股 清晨 咖啡 周精 偏股 BR 長榮陽明遠東 新台 玻力 BR 晶技 凌通 敬鵬台電 聯茂界霖
2021-07-19, 超級 航海 貨櫃 雄動 觀瞻 超級 航海 登場 貨櫃 股價 震盪 空攤牌 陽明法 率先 登場 緊明 萬海 長榮股東公司 價勢 發表 法加 長榮 關解 分鐘 分盤 否領 航運 股刺 備受 投資 關注 旺季 貨櫃 運價 持續 飆高 根海航交 SCFI 報價 遠東美 東美 FEU 運價 美元 美元 天價 持續 歐洲線 TEU 首度 突破 美元動 SCFI 運價 指數 點點 新高 運價 漲停 整體 運吃 緊家貨櫃船公司 加收 綜合 費率 附加費 GRI 導運價 遠高 歐洲 SCFI 運價 美元 GRI 附加費 美元 貨櫃 例陽 明季 加收 旺季 附加 費罕 頻率 通知 客戶 月日 呎櫃 加收 美元 呎櫃 加收 美元 年次 漲價 顯運價 基彈 航運業 全球 貨櫃輪 市場 缺工缺船缺 月貨 旺季 加歐美 解封 動通路 商補 庫存 壓力 貨櫃 卡車 趨勢 券商主 認運價 持續 高利 貨櫃 雄季 營運 短線 股價 漲幅 籌碼 面相 凌亂 開非晃 觀察 台股 資金 流回 電子股 影響氣 短期 漲停隔天跌停 繁現 企業 獲利 成長 整體 市場 信心 建議法 買盤 助陣營運 正股 關注 目標 市場 士認期 扮演 指標 航運股 基期史 高檔 股價 波動 加劇 回升 跡象 電子 股利空 雜音相 金融股 價值 發現 類股 良性 輪動 格局 吸引 資金 布局 超級 航運 登場 陽明線法 陣日 航運 股王 萬海 股東 登場 長榮 股東 舉辦 市場 資金 緊盯 貨櫃雄 表現 編輯 整理 李慧蘭 BRFROM 中時新聞網 黃琮淵 台北 報導
2021-07-19, 明年 現金 增資 億 年 現金 增資 什道理陽 明度 調漲 GRI EPS 突破
2021-07-19, 明年 現金 增資 負債
2021-07-19, 明年 現金 增資
2021-07-19, 長榮陽明萬海 航運 雄討串 空空 開航
2021-07-19, 明年 現金 增資 BR 年年 賺錢 撈回 寒冬
2021-07-19, 明年 現金 增資 BR 股價 現金 增資 溢價 發行 少少 股數 股東 金額股 稀釋 獲利 EPS 沖擊樂
2021-07-19, 航運 表態 須期 航運 什 日 焦點 🔥🔥🗣 航運 族群 件事 陽明法 登場 現金 增資 新股 日市 萬海日 股東 長榮股東日 壓軸 登場 天度 處置 關日 受限 分鐘 分盤 交易 交易 恢復 資金 行情 關注 市場 明年 貨櫃 航運 獲利 雜音 預料 公司 高層 展實目入 海運 旺季 運價 指數 持續 高雄 價續 空間 貨櫃 雄年 超強 指標 股根 台股 股性 指標股 跌盤 電子 類股 接捧 關鍵 台積電 財報 預期 轉弱 BFPCB 導線架 MCU 電子 類股 表現 強勢 整體 氣勢 弱需 航運 類股 轉強 領產股 金融 類股 輪漲 轉強 灰熊 菸斗 提醒 投資 判斷 掌控 風險
2021-07-19, 明年 現金 增資 發債 BR 鹹魚 翻身
2021-07-19, 長榮陽明萬海 航運 雄討 BR 收盤 盤整
2021-07-19, 明年 現金 增資 賺錢 發現 股東 股票 增資
2021-07-19, 明年 現金 增資 新聞 httpsfinanceettodaynetnews
2021-07-19, 長榮陽明 萬海 航運 雄討 分鐘 操課 台灣 top 股票 期貨 價位 BR 現股 股價 BR 現股 尚未 交易 假痴
2021-07-19, 明年 現金 增資 BR 睡醒
2021-07-19, 長榮 陽明 萬海 航運 雄討 BR 長榮 漲幅 超越 萬海陽明
2021-07-19, 長榮陽明 萬海 航運 雄討 陽明 現增股 明天 BR 超重 賣壓
2021-07-19, 明年 現金 增資 BR 債錢
2021-07-19, 明年 現金 增資 億 年 差點 倒閉 BR 政府 筆款 BR 現錢 政府 明天 陽明股 超重 賣壓 避避
2021-07-19, 長榮陽明萬海 航運 雄討 BR 元週
2021-07-19, 明年 現金 增資 睡睡 死營 體質 改變 動動手 查查 困難
2021-07-19, 明年 現金 增資 疫情 波年 波碼年 年年 年底 發生次 回檔 回檔 前波點 跌幅肉 籌碼 洗乾淨 年底 明年 總濟 爆發 時間點 午點 紀錄
2021-07-19, 年前 積電 現少 tsmc BR 陽明 BR 航海 BR 翻船
2021-07-19, 明年 現金 增資 未年 BR 賠錢
2021-07-19, 長榮陽明 萬海 航運 雄討串 股市 菜鳥 現增 數量 BR 現增 價差 BR 現增 股市 BR 現航運 趨勢 現增市日 決策 BR 菜味
2021-07-19, 長榮陽明 萬海 航運 雄討 BR 股價 超車 萬海
2021-07-19, 長榮陽明萬海 航運 雄討 請問 橫盤 蹊蹺 BR 長榮哥 關漲 BR 長真前高
2021-07-19, 明年 現金 增資 BR 高點 高價 搶船 什蛋塔 效應 BR 長榮
2021-07-19, 明年 現金 增資 熱度 發行 股票 增資 BR 油價 高漲 航運股 BR 紅發 股利 久波 BR 現補血
2021-07-19, 長榮 陽明 萬海 航運 雄討 BR 電子 權值股 表現 疲弱 台積電 聯發科 聯電 壓盤 指數度 回測 月線 支撐 鋼鐵 電纜 航運 族群 相撐 動盤 跌幅 收斂 終場 外資 重手 聯手 BR 受盤 拖累 長榮 分盤 保護 影響
2021-07-19, 陽明 詐騙 損失 教學 原文 標題 陽明 詐騙 損失 萬實錄 犯罪劇 文步 刊載 pressplay 存股 轉債 保底真 存股 專欄 BR 網址 httpspptccfydx 章節 交易 質視 張陽明 轉債 張陽明 股票券 套利 癥結 點天 發生 事情 確認 提供 詳細 法院 協助 券商 調取 詳細 資料 性心 預約 張實 證明 券商 列印委 券商 客戶 端盤 軟體法 列印史 委託 日帳 列印 檢察官 文券商 日帳 交易 成交 時間 預約 前晚 早點 午點 股價 超元帳 成交 午點 證明 預約 存天 交易 完整 傾性 賣掉 陽明粹 脫反 正帳 發送家 漲選 發利 賣股 股票 帳戶 實思 量性 高原提 庫存 沖異舉動 佈局 中計月 日天 戶頭 陽明 持股 戶頭 市場 買回 死證 市場 手法 戶頭 重複 股票 敗 性 庫存 沖天 賣掉 補回 原先 說法 輸算 贏算 生意 圖片 完整 圖文 httpspptccfydx 觀賞 存股 套利 轉債 風險 投資 收益 轉債 選擇權 全球 降息 肺炎 衰退 投資 理財 配息 CBSBR
2021-07-19, 證交 設計 處置 分盤 害死 BR 操作 BR 萬海陽明 長榮東森路 BR 砍呆谷 BR 股票 時間樣
2021-07-19, 長榮陽明萬海 航運 雄討 BRkd 線點
2021-07-19, 明年 現金 增資 死錢
2021-07-19, 長榮陽明萬海 航運 雄討 劇寫 感覺 電子 類股 配合
2021-07-19, 長榮陽明萬海 航運 雄討 BR 中肯
2021-07-19, 長榮陽明萬海 航運 雄討 電子 逃殺
2021-07-19, 明年 現金 增資 BR 航運年 淘汰 太未現 市面蛋塔店 航運 未碳權 現買船 未船
2021-07-19, 明年 現金 增資 台積電 蘋果錢 賺錢 進口袋 投資 企業 營道
2021-07-19, 明年 現金 增資 現金 增資 改善 財務 結購 重原 BR 財報
2021-07-19, 長榮陽明萬海 航運 雄討串 台灣 動費 晚美股 反彈 翻紅
2021-07-19, 長榮陽明萬海 航運 雄討 鞋童
2021-07-20, 貨櫃 散裝 航運 鋼鐵 行情 結束 BR 反彈 結束 陽明 增資 萬船 運價 崩現 套年
2021-07-20, 明年 現金 增資 錢花
2021-07-20, Delta 病毒 道瓊 台股 月線 防守 指空 關鍵價 BRDelta 變病毒 擴散 影響 道瓊 重挫點 BR 相關 濟解風 航空 金融源 類股 BR 市場 擔心 封鎖 引發 衰退 BR 費城 導體 開低 高中場 翻紅 BR 台股 日面 月線 保衛戰 BR 外資 台股 指空 BR 先前 買超 翻臉 翻書 BR 尤年 累績 賣超 台股 短線 萬壓次 挑戰 失敗 BR 低點 跌破 行情 轉空 疑慮 BR 陽明法 船期 延誤 缺艙 塞港運價 續漲 BR 展年 海運 市場 營運 樂觀 BR 萬海 股東 陽明 增資 股市 BR 長榮股東 處置 解禁 BR 關注 金融股 科技股 超級股東台 指期 結算 BR 周台股 開低 跌幅 收斂 跌破 日線 BR 技術面 攻防 低點 防守點 BR 指期 夜盤 跌點 跌幅 BR 預計 指期 區間 約點 BR 建議 操作
2021-07-20, 航海 時代 陽明法 重點 整理 陽明 海運 日線 分析 航運年 營運展 歐美 澳洲 市場 旺季 加船期 延誤 缺櫃 缺艙 塞港 情況 市場 缺口 疫情 關係 整體 營運 情況 樂觀 期針 陽明 新船 造船 計畫手 船長 時間 陸續 東太 進場 拆解 陽實 評估 TEU 貨櫃船 財力足 造現 力造 陽明 超型 團隊 營運 規模 市場 競爭力期 西歐 萊茵河 發生 洪水 西歐陸 航運 延緩 貨櫃 輸入 速度 加劇 歐洲 塞港 全球 船期 延誤 缺櫃 缺艙 塞港 情況 辦法 紓解 供需 缺口 運價 高檔 灰熊 菸斗 提醒 資慎 判斷 掌控 風險
2021-07-20, 航海 時代 陽明法 重點 整理 BR 長榮 陽明 貨櫃輪 開進 萊茵河 BR 萊茵河 洪水 影響 荷蘭 德國 段水路 行陸 鐵路 昨天 陽明 漲停 馬士基
2021-07-20, 長榮陽明 萬海 航運 雄討 天尾盤 進貨 張長榮 BR 賭明 天關 行情
2021-07-20, 長榮陽明萬海 航運 雄討 費城 導體 指數
2021-07-20, 長榮陽明 萬海 航運 雄討 BR 昨天 美股 BR 成長股 RKK 機構 建議 放空 RKK 漲真 主力 BR 通路股 Costco 漲盤 跌漲 BR
2021-07-20, 長榮陽明 萬海 航運 雄討 股市 賭場 BR 站日線 十日線 月線 陽開泰 確頭 格局 BR 波殺線 開殺
2021-07-20, 長榮陽明萬海 航運 雄討 準真 跌停
2021-07-20, 長榮 陽明 萬海 航運 雄討 現菜味 BR 告訴 陽明號
2021-07-20, 長榮陽明萬海 航運 雄討串 建議 智障 封鎖 天胡 說道 BR 股價 走勢 猜錯 吭聲 BR 炫耀 BR 廢文
2021-07-20, 長榮 陽明 萬海 航運 雄討 BR 死天跌 陽明 BR 陽明 現增 世界 股市 回檔 月衰 航運 BR 股票 部位 天結 百萬 時間 抱持 眼紅心 負面 心態 BR 時傻 空話 BR 回檔 軋爆破 產場 實操 尊重 BR 印度 神童式 亂猜漲龜縮 檔街 狂吠
2021-07-20, 長榮陽明 萬海 航運 雄討 航運股 殺根 預告 低點 跌破 風險 面法 股票 心理 低點 破融資 斷頭 壓力 股價 殺死 位置
2021-07-20, 長榮陽明萬海 航運 雄討 長榮 融資 感謝 處置 融資 先車 主力 拉長 榮陽明萬海 結束 明天 買力 縮手真 殺殺 奪門 戲碼
2021-07-20, 長榮陽明萬海 航運 雄討 真愛 心元 倒貨 賣壓 重點 知知 天陽明 炫耀 前天 預測 雄跌 棒棒 壓家 放馬砲真 惹厭 BR 天台 指期 結算 BR 明天 果跌 前天 預告 BR 樣實 文字 遊戲
2021-07-20, 留孩 財富 台灣 新聞 BR加恩 BR BR喔BR 牙醫 BR 基督徒 BR 公衛 公衛 博士 MD 醫科 陽明學醫學系 BR 美國 MD 教育 般言家 醫科 STEP 成績 BR 高端 疫苗
2021-07-20, 做完 高端 疫苗 EU 台灣 新聞 BR加恩 BR 查BR BR 牙醫 BR 基督徒 BR 公衛 公衛 博士 MD 醫科 陽明學醫學系 BR 美國 MD 教育 般言家 醫科 STEP 成績 BR 高端 疫苗
2021-07-20, 友達 ❷❺ 元 雙虎 表現 底 晚師 解盤 聯想 BR 友達法 台積法 毛利 預期 支撐 BR 陽明 長榮 眾想 修正 友達法 預期 BR 外資 包括 雙虎 投信 棄守 績效 考量 散戶 作線 破線 BR BR 投信 資金櫃 風生水 月 友達 爽透 BR 手櫃 感覺 紅創 漢磊 股價 BR 面板塊 面板 BR 京東OLED 似樣 堪 惠科 省油燈 BR 天報價 樣記 分析 寫稿 跌勢 股價 BR 籌碼 資金 攤平 擦乾 眼淚 股市 天天 開張 爬 實券 股息
2021-07-21, 長榮陽明萬海 航運 雄討 BR 明天 長榮關 慶祝 行情
2021-07-21, 長榮陽明萬海 航運 雄討 BR 樓準 耶準 美股 反彈 買進
2021-07-21, 恐懼 貪婪 總市值 現金 httpsnewscnyescomnewsidBR 越南 疫情 寶成代 工廠 停擺 Nike 球鞋面 斷貨 危機 BR 越南 疫情 爆發 全球 運動品 龍頭 Nike NKEUS 合作 製鞋 商廠房 停擺 根新 研究 報告 越南 Nike 球鞋 總供 停工 Nike 鞋面 斷貨 危機 路透 報導 疫情 爆發 越南政府 宣布 省工廠 持續 停工 Nike 南韓 製鞋商 Changshin Vietnam 寶成 TW 宣布 廠房 停工 Nike 服飾 供應商 儒鴻 TW 停工 標普 全球 市場 財智 SP Global Market Intelligence 供應鏈 研究 機構 Panjiva 周  日 發布 報告 年季 Nike 美國 海運 進口量 越南根 Nike 年度 財報 資料 Nike 品牌 鞋款 越南 供貨 Panjiva 報告 Nike 越南 進口 產品 鞋類 主年 鞋類 越南 進口量 Panjiva 資深 研究員 Christopher Rogers 報告 Nike 停工 意味球 鞋品牌 面潛 挑戰 Nike 產移 中國 季中國 進口量 成長 濟重 消費 需求 強勁 Nike 財務長 Matthew Friend 月底 財報 電話 整體 市場 銷售 成長 強勁 消費 需求 市場 庫存 水位 減少 Friend Nike 庫存 存貨 年期 位數 交貨 期間 預料 供應鏈 延誤物 流成 狀況 持續 年度
2021-07-21, 長榮陽明萬海 航運 雄討 長榮 版島 鐵盒 BR
2021-07-21, 行情法 短線 非濟 利空 跌破 月線 段面 支撐 適度 整理 健康 觀盤 重點 昨日 盤勢 國際 股市 拖累 指數 跳空 跌破 月線 終場 跌點 成交量 跌量 外資 融資 餘額 增加 指數 美股 反彈 Dow Jones 漲點 漲幅 SP Nasdaq 晶片 荒緩 福特 通汽車 台積電 DR 指期 貨盤 盤點 仁哥 評美股 影響 台股 短線 盤勢 適度 整理 健康 外銷 美元 紅月 年增 創期 新高年 突破 美元 統計 高仁哥 淡季 淡年 電子 旺季 電源理 IC 受惠 美化 趨勢 股王 矽力 KY 昨天 分鐘 填息 逆勢 新類科 通嘉茂 達年 趨勢 成長 仁哥評 分享 家高 成長 低益 波段 漲幅 分享 免費 Line Telegram 超級 貨櫃 航運 昨天 萬海 股東 缺櫃 塞港 缺船 運價 景氣展 樂觀 長榮股東 恢復 交易 仁哥 萬海 貨櫃 航運展 陽明 講法 模樣 長榮 股東 預期 模樣面 佳展 籌碼面 技術面 美股 拉回 台股 強創 拉回 適度 整理 健康 震盪 偏法 短線 電子 權值 壓抑 指數 操作面 選股 市年 趨勢 成長 電子 族群 統旺 季期 拉回 守穩 買點
